# sample synthetic data for demonstration purposes only (not real measurement)
# zero_cal_ok=1 zero_cal_mean_mm=5.0002 zero_cal_stddev_mm=0.0009 zero_cal_n=30
elapsed_ms,T1_C,T2_C,T3_C,indicator_mm,disp_mm,spc_valid,fault1,fault2,fault3,cold_junction_1_C,cold_junction_2_C,cold_junction_3_C
1219000,99.998,84.955,70.165,5.3174,0.3177,1,0,0,0,24.073,23.937,24.025
1220000,100.024,84.975,69.882,5.3182,0.3186,1,0,0,0,23.855,24.205,24.095
1221000,99.784,85.027,70.272,5.3163,0.3166,1,0,0,0,23.991,24.040,23.901
1222000,99.956,85.225,70.015,5.3138,0.3141,1,0,0,0,23.785,24.393,23.982
1223000,99.996,85.047,70.253,5.3176,0.3179,1,0,0,0,23.987,23.658,24.057
1224000,99.845,85.220,69.684,5.3181,0.3184,1,0,0,0,23.299,24.150,24.229
1225000,100.092,85.066,70.048,5.3182,0.3185,1,0,0,0,24.129,23.626,23.528
1226000,100.029,84.779,69.962,5.3150,0.3153,1,0,0,0,23.963,24.028,23.927
1227000,100.090,85.220,69.905,5.3171,0.3174,1,0,0,0,23.899,24.222,24.453
1228000,99.838,84.863,70.153,5.3154,0.3157,1,0,0,0,24.066,23.936,24.425
1229000,100.052,84.779,69.985,5.3148,0.3152,1,0,0,0,23.570,24.165,24.255
1230000,99.815,85.090,69.879,5.3176,0.3179,1,0,0,0,24.579,23.712,24.161
1231000,99.898,84.892,69.840,5.3140,0.3144,1,0,0,0,23.969,23.501,24.496
1232000,100.081,85.048,70.052,5.3154,0.3158,1,0,0,0,23.956,24.167,24.575
1233000,99.886,84.760,69.915,5.3140,0.3143,1,0,0,0,23.710,24.523,23.961
1234000,99.953,84.935,69.993,5.3140,0.3143,1,0,0,0,24.007,23.701,23.709
1235000,100.096,85.234,69.960,5.3173,0.3176,1,0,0,0,24.416,24.367,23.919
1236000,100.011,84.984,69.768,5.3178,0.3182,1,0,0,0,24.311,24.013,24.929
1237000,100.010,85.104,70.363,5.3170,0.3173,1,0,0,0,24.256,23.599,23.529
1238000,99.894,85.073,69.973,5.3142,0.3145,1,0,0,0,24.164,23.661,23.859
1239000,99.808,85.167,70.084,5.3179,0.3182,1,0,0,0,23.892,24.005,23.576
1240000,100.167,84.815,70.205,5.3192,0.3195,1,0,0,0,23.565,23.879,24.037
1241000,99.802,85.037,70.293,5.3157,0.3160,1,0,0,0,23.940,23.606,23.639
1242000,99.804,84.847,70.068,5.3152,0.3156,1,0,0,0,23.929,23.492,23.967
1243000,99.942,84.724,69.979,5.3166,0.3169,1,0,0,0,24.315,23.746,23.415
1244000,99.898,85.131,69.990,5.3190,0.3193,1,0,0,0,24.093,24.058,24.185
1245000,100.068,84.865,70.069,5.3156,0.3159,1,0,0,0,24.484,23.998,24.367
1246000,100.215,84.707,69.963,5.3141,0.3145,1,0,0,0,24.359,23.850,23.885
1247000,100.169,84.900,70.033,5.3175,0.3178,1,0,0,0,23.863,24.061,23.959
1248000,100.073,85.143,69.762,5.3177,0.3180,1,0,0,0,23.461,24.312,23.951
1249000,99.898,84.966,70.018,5.3163,0.3166,1,0,0,0,24.416,24.118,24.054
1250000,99.928,85.017,70.058,5.3156,0.3160,1,0,0,0,24.408,23.964,23.989
1251000,99.978,85.053,69.868,5.3178,0.3182,1,0,0,0,23.590,24.278,24.230
1252000,100.257,85.207,69.850,5.3179,0.3182,1,0,0,0,24.453,23.712,24.370
1253000,100.036,84.765,70.161,5.3151,0.3155,1,0,0,0,24.115,23.933,23.756
1254000,100.313,84.955,70.064,5.3170,0.3174,1,0,0,0,24.048,23.940,23.907
1255000,99.993,85.235,70.216,5.3153,0.3156,1,0,0,0,24.484,23.629,24.270
1256000,99.919,84.837,69.770,5.3167,0.3170,1,0,0,0,24.403,23.874,23.573
1257000,99.894,84.966,69.980,5.3158,0.3161,1,0,0,0,24.195,23.378,23.409
1258000,99.945,85.041,69.774,5.3155,0.3158,1,0,0,0,24.142,24.574,24.068
1259000,100.186,84.944,70.452,5.3173,0.3176,1,0,0,0,24.185,23.719,24.149
1260000,100.119,84.868,70.004,5.3165,0.3168,1,0,0,0,23.880,24.476,23.783
1261000,100.046,85.019,70.119,5.3181,0.3184,1,0,0,0,23.983,24.011,23.826
1262000,100.064,85.076,69.760,5.3172,0.3176,1,0,0,0,23.729,24.169,23.772
1263000,99.730,84.873,70.077,5.3157,0.3160,1,0,0,0,23.900,23.853,23.740
1264000,99.911,84.656,69.989,5.3167,0.3171,1,0,0,0,23.890,24.062,24.208
1265000,100.084,84.866,69.942,5.3168,0.3172,1,0,0,0,23.809,24.195,23.646
1266000,100.149,84.852,70.122,5.3159,0.3163,1,0,0,0,24.041,24.199,23.920
1267000,100.086,85.182,70.223,5.3171,0.3175,1,0,0,0,23.903,24.232,23.728
1268000,99.811,84.833,69.985,5.3156,0.3159,1,0,0,0,24.151,23.890,23.563
1269000,100.132,85.087,70.636,5.3186,0.3189,1,0,0,0,23.513,23.856,24.261
1270000,99.984,85.292,70.265,5.3169,0.3172,1,0,0,0,23.966,23.522,23.844
1271000,100.234,84.983,70.266,5.3166,0.3169,1,0,0,0,24.039,24.157,24.057
1272000,99.900,84.935,70.156,5.3194,0.3197,1,0,0,0,23.907,24.325,23.548
1273000,100.143,85.307,69.648,5.3182,0.3185,1,0,0,0,23.948,24.485,23.777
1274000,100.044,84.745,70.155,5.3151,0.3154,1,0,0,0,23.524,24.092,24.227
1275000,100.309,85.141,69.810,5.3178,0.3181,1,0,0,0,24.107,23.770,24.776
1276000,99.955,85.087,69.843,5.3165,0.3168,1,0,0,0,24.194,23.491,23.407
1277000,100.077,85.005,69.928,5.3171,0.3174,1,0,0,0,24.148,24.313,23.940
1278000,100.340,85.057,69.650,5.3168,0.3171,1,0,0,0,24.312,23.461,24.124
1279000,100.008,84.989,70.160,5.3185,0.3188,1,0,0,0,24.060,23.898,23.815
1280000,99.977,85.140,69.970,5.3172,0.3175,1,0,0,0,24.144,23.933,24.255
1281000,100.141,84.856,69.931,5.3162,0.3165,1,0,0,0,24.047,23.979,23.740
1282000,99.771,84.909,70.368,5.3181,0.3184,1,0,0,0,24.206,24.011,24.046
1283000,99.971,84.814,70.133,5.3166,0.3169,1,0,0,0,23.527,24.041,23.843
1284000,100.303,84.964,69.783,5.3167,0.3170,1,0,0,0,23.732,23.275,24.366
1285000,99.952,85.250,69.932,5.3173,0.3176,1,0,0,0,24.476,24.004,23.797
1286000,100.062,85.127,69.955,5.3166,0.3169,1,0,0,0,23.262,23.331,23.894
1287000,100.089,84.548,69.714,5.3152,0.3156,1,0,0,0,23.958,24.220,24.284
1288000,99.806,84.756,70.292,5.3152,0.3156,1,0,0,0,24.352,23.833,23.692
1289000,99.797,84.903,69.998,5.3148,0.3151,1,0,0,0,23.972,23.353,24.021
1290000,100.071,84.752,70.188,5.3149,0.3152,1,0,0,0,23.878,23.756,23.453
1291000,100.062,84.935,70.154,5.3146,0.3149,1,0,0,0,24.039,23.829,23.674
1292000,100.022,84.880,69.915,5.3148,0.3151,1,0,0,0,23.894,24.357,24.115
1293000,99.976,85.184,70.018,5.3166,0.3169,1,0,0,0,24.009,24.059,23.703
1294000,100.169,84.849,70.165,5.3168,0.3172,1,0,0,0,23.795,24.103,23.837
1295000,99.810,84.875,70.044,5.3156,0.3159,1,0,0,0,24.333,24.354,24.148
1296000,100.125,84.896,70.075,5.3130,0.3134,1,0,0,0,24.427,23.971,23.826
1297000,99.973,84.859,70.118,5.3187,0.3190,1,0,0,0,23.960,24.226,24.247
1298000,100.043,84.721,70.028,5.3176,0.3179,1,0,0,0,23.584,24.205,24.065
1299000,100.092,85.250,70.056,5.3179,0.3182,1,0,0,0,23.843,23.614,24.131
1300000,99.819,84.972,69.993,5.3190,0.3193,1,0,0,0,23.945,24.442,24.372
1301000,100.160,85.040,69.928,5.3152,0.3155,1,0,0,0,24.152,23.574,24.096
1302000,100.324,84.924,70.113,5.3198,0.3201,1,0,0,0,23.698,24.275,24.462
1303000,100.055,84.857,70.071,5.3149,0.3152,1,0,0,0,23.769,23.545,24.273
1304000,100.065,85.083,70.285,5.3175,0.3179,1,0,0,0,24.153,24.180,23.843
1305000,100.032,85.170,69.948,5.3149,0.3152,1,0,0,0,24.282,24.559,24.388
1306000,99.945,84.896,70.021,5.3162,0.3165,1,0,0,0,23.814,23.936,24.079
1307000,100.135,84.675,70.292,5.3170,0.3174,1,0,0,0,23.600,23.923,23.882
1308000,99.885,84.800,70.236,5.3160,0.3163,1,0,0,0,24.985,24.183,24.084
1309000,99.969,85.082,70.157,5.3179,0.3182,1,0,0,0,24.235,23.901,24.334
1310000,99.905,84.876,70.038,5.3163,0.3166,1,0,0,0,23.920,24.545,24.137
1311000,99.876,85.205,70.023,5.3160,0.3163,1,0,0,0,24.261,24.058,24.547
1312000,99.852,85.003,70.045,5.3155,0.3158,1,0,0,0,23.963,23.904,24.326
1313000,99.819,84.897,70.080,5.3173,0.3176,1,0,0,0,24.260,23.838,24.157
1314000,100.068,85.020,69.902,5.3155,0.3158,1,0,0,0,24.048,23.720,23.692
1315000,100.055,84.661,69.789,5.3169,0.3172,1,0,0,0,24.027,23.812,23.946
1316000,99.877,85.008,70.025,5.3182,0.3185,1,0,0,0,23.966,23.895,24.021
1317000,100.161,85.179,69.939,5.3145,0.3148,1,0,0,0,23.566,23.854,24.209
1318000,100.081,84.750,69.942,5.3177,0.3180,1,0,0,0,24.581,23.803,24.191
1319000,100.089,84.928,69.913,5.3194,0.3197,1,0,0,0,23.718,24.630,24.051
1320000,100.039,85.170,70.089,5.3174,0.3177,1,0,0,0,23.592,23.691,24.036
1321000,100.011,85.051,70.034,5.3175,0.3179,1,0,0,0,23.936,24.044,24.216
1322000,100.073,85.062,69.914,5.3181,0.3185,1,0,0,0,23.712,24.178,23.742
1323000,99.855,84.955,70.178,5.3160,0.3163,1,0,0,0,23.984,24.189,24.509
1324000,100.207,85.075,70.298,5.3177,0.3180,1,0,0,0,24.206,23.982,23.386
1325000,99.944,85.082,70.076,5.3147,0.3150,1,0,0,0,24.299,23.928,24.437
1326000,100.176,84.968,69.802,5.3166,0.3169,1,0,0,0,24.244,24.135,23.986
1327000,100.016,84.682,69.932,5.3165,0.3168,1,0,0,0,23.908,24.080,24.301
1328000,99.892,85.008,70.076,5.3172,0.3175,1,0,0,0,24.015,23.922,24.109
1329000,100.249,85.134,69.795,5.3184,0.3187,1,0,0,0,24.122,23.531,24.104
1330000,99.858,85.177,69.851,5.3152,0.3155,1,0,0,0,23.473,23.860,24.166
1331000,100.272,85.117,70.037,5.3164,0.3167,1,0,0,0,24.171,23.656,24.243
1332000,99.605,85.308,69.969,5.3193,0.3196,1,0,0,0,23.563,23.800,23.901
1333000,100.305,84.778,70.019,5.3163,0.3166,1,0,0,0,24.612,24.010,24.310
1334000,100.004,84.994,69.917,5.3166,0.3170,1,0,0,0,23.879,24.108,23.675
1335000,100.129,85.040,70.047,5.3167,0.3170,1,0,0,0,23.945,24.534,23.998
1336000,100.094,84.993,69.929,5.3153,0.3156,1,0,0,0,23.769,23.839,24.251
1337000,99.750,84.742,70.385,5.3186,0.3189,1,0,0,0,23.811,24.232,24.299
1338000,100.088,84.789,70.352,5.3159,0.3162,1,0,0,0,24.682,24.092,24.138
1339000,99.996,85.253,69.987,5.3153,0.3156,1,0,0,0,24.282,24.389,23.882
1340000,100.377,85.398,69.805,5.3169,0.3172,1,0,0,0,23.535,24.173,24.269
1341000,99.976,85.230,70.228,5.3143,0.3146,1,0,0,0,24.451,23.697,23.799
1342000,99.847,85.201,70.043,5.3157,0.3161,1,0,0,0,24.358,23.483,24.525
1343000,99.688,84.807,69.730,5.3137,0.3140,1,0,0,0,23.916,24.093,23.975
1344000,99.994,85.078,70.258,5.3180,0.3183,1,0,0,0,24.092,23.841,23.538
1345000,100.049,85.111,69.718,5.3153,0.3156,1,0,0,0,23.996,23.706,23.642
1346000,99.688,85.155,70.147,5.3179,0.3182,1,0,0,0,24.592,23.620,24.013
1347000,99.938,84.727,70.051,5.3180,0.3183,1,0,0,0,23.761,24.048,24.042
1348000,99.795,85.061,70.133,5.3177,0.3180,1,0,0,0,24.044,24.452,24.591
1349000,99.787,85.029,69.842,5.3156,0.3159,1,0,0,0,23.872,23.877,23.688
1350000,100.058,85.065,69.739,5.3165,0.3168,1,0,0,0,23.570,24.177,24.012
1351000,100.046,84.953,69.959,5.3141,0.3144,1,0,0,0,24.657,23.969,23.682
1352000,99.751,84.831,69.895,5.3154,0.3157,1,0,0,0,23.646,23.613,23.852
1353000,99.790,85.346,69.894,5.3154,0.3157,1,0,0,0,24.066,24.220,24.505
1354000,99.812,85.027,70.091,5.3174,0.3177,1,0,0,0,23.478,23.672,23.659
1355000,99.836,84.976,70.282,5.3205,0.3208,1,0,0,0,23.880,24.006,24.176
1356000,99.821,84.920,69.955,5.3167,0.3170,1,0,0,0,24.127,23.898,24.118
1357000,99.663,84.857,70.378,5.3133,0.3136,1,0,0,0,23.753,24.268,23.993
1358000,100.353,84.960,70.094,5.3165,0.3169,1,0,0,0,24.176,23.683,24.156
1359000,100.072,85.524,70.137,5.3181,0.3184,1,0,0,0,23.919,24.117,23.652
1360000,99.932,84.773,69.709,5.3156,0.3159,1,0,0,0,24.348,23.748,24.497
1361000,100.067,84.884,69.918,5.3151,0.3154,1,0,0,0,24.409,23.847,24.577
1362000,99.866,84.788,70.191,5.3165,0.3168,1,0,0,0,23.824,22.909,24.014
1363000,100.077,85.059,70.281,5.3153,0.3156,1,0,0,0,24.023,24.628,24.727
1364000,99.919,84.873,70.184,5.3150,0.3153,1,0,0,0,24.055,24.165,23.880
1365000,99.941,84.900,69.935,5.3170,0.3174,1,0,0,0,24.186,23.770,24.120
1366000,99.837,84.880,70.221,5.3148,0.3151,1,0,0,0,24.004,23.663,24.430
1367000,100.299,84.846,70.054,5.3175,0.3178,1,0,0,0,24.057,23.851,23.862
1368000,99.895,84.949,69.879,5.3140,0.3143,1,0,0,0,23.927,24.215,23.586
1369000,99.837,84.927,69.966,5.3187,0.3190,1,0,0,0,24.035,23.432,23.516
1370000,99.965,84.992,70.092,5.3154,0.3157,1,0,0,0,24.389,23.958,24.618
1371000,99.913,84.871,70.165,5.3160,0.3163,1,0,0,0,24.194,24.531,23.841
1372000,99.970,84.826,69.963,5.3165,0.3168,1,0,0,0,24.210,23.660,23.944
1373000,100.175,84.720,70.041,5.3154,0.3157,1,0,0,0,24.217,24.024,23.666
1374000,99.820,85.007,69.892,5.3163,0.3166,1,0,0,0,23.954,24.661,24.285
1375000,99.669,84.599,70.033,5.3160,0.3164,1,0,0,0,24.096,24.190,23.766
1376000,99.922,84.811,70.017,5.3174,0.3177,1,0,0,0,23.674,24.038,23.853
1377000,99.711,85.006,69.876,5.3170,0.3173,1,0,0,0,24.381,24.152,24.090
1378000,99.980,84.899,69.878,5.3158,0.3161,1,0,0,0,23.165,23.880,23.681
1379000,99.984,85.152,69.776,5.3162,0.3165,1,0,0,0,23.974,24.390,23.946
1380000,100.204,84.983,70.005,5.3203,0.3206,1,0,0,0,24.342,23.880,24.421
1381000,100.258,84.711,69.840,5.3175,0.3178,1,0,0,0,23.591,23.412,24.128
1382000,99.998,85.101,70.050,5.3154,0.3157,1,0,0,0,24.120,23.883,24.039
1383000,99.883,85.044,70.128,5.3167,0.3170,1,0,0,0,23.796,23.710,24.064
1384000,100.113,85.132,70.070,5.3165,0.3168,1,0,0,0,23.889,23.916,23.883
1385000,100.045,84.869,69.868,5.3159,0.3162,1,0,0,0,24.284,23.922,24.599
1386000,99.963,84.885,70.061,5.3144,0.3147,1,0,0,0,24.059,24.359,23.756
1387000,100.383,84.912,69.923,5.3161,0.3165,1,0,0,0,23.390,24.209,24.063
1388000,100.252,85.034,69.720,5.3192,0.3195,1,0,0,0,23.707,24.079,24.035
1389000,99.995,84.843,69.994,5.3170,0.3173,1,0,0,0,24.293,23.999,24.303
1390000,99.970,85.207,70.146,5.3133,0.3137,1,0,0,0,24.135,23.682,24.331
1391000,100.024,85.104,69.666,5.3180,0.3183,1,0,0,0,24.524,23.346,23.990
1392000,100.218,85.055,69.909,5.3184,0.3187,1,0,0,0,24.505,24.034,24.087
1393000,100.122,85.081,70.010,5.3163,0.3166,1,0,0,0,23.897,24.238,24.099
1394000,99.972,85.431,69.971,5.3184,0.3187,1,0,0,0,24.751,23.967,23.318
1395000,99.887,84.792,70.049,5.3147,0.3150,1,0,0,0,24.007,23.840,23.523
1396000,100.182,84.904,70.037,5.3159,0.3162,1,0,0,0,23.711,24.139,23.818
1397000,99.778,85.050,69.983,5.3185,0.3188,1,0,0,0,23.810,23.975,23.832
1398000,100.126,84.933,70.092,5.3163,0.3166,1,0,0,0,23.323,24.506,23.640
1399000,99.888,84.970,70.223,5.3138,0.3141,1,0,0,0,24.482,24.370,24.225
1400000,100.128,84.847,70.128,5.3165,0.3168,1,0,0,0,24.478,24.288,24.001
1401000,100.237,85.054,70.241,5.3172,0.3175,1,0,0,0,23.695,24.227,23.936
1402000,99.902,84.796,69.719,5.3173,0.3176,1,0,0,0,23.932,23.613,23.623
1403000,100.327,85.176,70.049,5.3174,0.3178,1,0,0,0,24.029,24.199,23.987
1404000,99.966,84.865,70.469,5.3162,0.3166,1,0,0,0,23.712,24.113,23.212
1405000,99.965,85.034,70.155,5.3183,0.3186,1,0,0,0,23.473,24.182,23.951
1406000,100.010,84.932,69.890,5.3164,0.3167,1,0,0,0,23.937,24.148,24.019
1407000,100.137,85.252,70.322,5.3166,0.3169,1,0,0,0,23.904,24.136,24.073
1408000,100.311,84.995,69.827,5.3184,0.3187,1,0,0,0,23.883,24.810,23.531
1409000,100.017,85.011,70.247,5.3172,0.3175,1,0,0,0,24.067,23.977,24.067
1410000,99.841,85.282,69.953,5.3167,0.3171,1,0,0,0,24.429,24.281,23.688
1411000,99.842,84.990,69.786,5.3161,0.3165,1,0,0,0,23.909,23.859,23.756
1412000,100.257,85.094,69.797,5.3151,0.3155,1,0,0,0,24.051,24.237,24.215
1413000,99.928,84.957,70.246,5.3159,0.3162,1,0,0,0,24.218,24.282,24.604
1414000,100.020,84.734,69.933,5.3159,0.3162,1,0,0,0,24.166,24.109,24.015
1415000,100.102,84.391,70.099,5.3152,0.3155,1,0,0,0,23.816,24.501,23.755
1416000,99.833,85.091,70.219,5.3187,0.3190,1,0,0,0,24.029,23.735,24.057
1417000,100.127,84.934,69.775,5.3165,0.3168,1,0,0,0,24.164,23.854,24.282
1418000,100.327,85.040,70.172,5.3186,0.3189,1,0,0,0,23.661,24.064,24.186
1419000,100.054,85.017,70.057,5.3167,0.3170,1,0,0,0,24.379,24.264,24.823
1420000,99.830,84.892,69.804,5.3173,0.3176,1,0,0,0,24.429,24.054,23.785
1421000,99.979,84.751,69.971,5.3165,0.3168,1,0,0,0,23.783,24.386,24.076
1422000,100.071,85.150,69.457,5.3161,0.3164,1,0,0,0,24.058,23.801,24.465
1423000,100.219,85.225,69.613,5.3167,0.3170,1,0,0,0,24.193,23.658,24.446
1424000,99.971,85.082,69.538,5.3144,0.3148,1,0,0,0,23.836,24.092,23.415
1425000,99.804,84.826,70.252,5.3170,0.3173,1,0,0,0,24.144,23.977,23.999
1426000,100.073,85.217,70.017,5.3170,0.3173,1,0,0,0,24.049,24.163,24.445
1427000,99.931,84.998,70.078,5.3157,0.3160,1,0,0,0,23.560,23.992,24.867
1428000,99.879,85.042,69.834,5.3178,0.3181,1,0,0,0,24.138,23.898,24.211
1429000,99.941,85.136,70.073,5.3149,0.3152,1,0,0,0,23.670,23.978,23.890
1430000,99.912,85.115,69.805,5.3156,0.3160,1,0,0,0,24.282,24.009,23.697
1431000,99.930,85.158,70.074,5.3183,0.3187,1,0,0,0,23.799,23.909,24.666
1432000,99.963,84.824,70.252,5.3169,0.3172,1,0,0,0,23.952,23.939,24.219
1433000,100.125,84.945,70.220,5.3168,0.3171,1,0,0,0,24.412,23.879,23.746
1434000,99.792,84.726,69.740,5.3156,0.3159,1,0,0,0,24.149,24.257,23.939
1435000,100.106,84.864,70.422,5.3173,0.3176,1,0,0,0,23.676,24.058,24.093
1436000,99.768,85.421,69.907,5.3146,0.3149,1,0,0,0,23.696,24.677,24.163
1437000,99.885,84.838,69.948,5.3154,0.3157,1,0,0,0,23.820,24.048,23.730
1438000,100.009,85.138,70.010,5.3192,0.3195,1,0,0,0,24.118,23.835,23.816
1439000,100.098,84.964,70.172,5.3158,0.3161,1,0,0,0,24.107,24.801,23.504
1440000,100.047,84.806,69.782,5.3153,0.3156,1,0,0,0,23.747,24.124,24.312
1441000,100.341,84.981,69.958,5.3161,0.3164,1,0,0,0,23.650,24.297,23.898
1442000,99.869,84.825,69.804,5.3155,0.3158,1,0,0,0,24.084,24.178,24.140
1443000,99.968,85.138,69.929,5.3157,0.3160,1,0,0,0,23.945,24.187,24.427
1444000,100.047,84.805,70.231,5.3172,0.3175,1,0,0,0,24.647,24.161,24.066
1445000,100.133,84.899,70.211,5.3171,0.3174,1,0,0,0,24.011,23.669,23.966
1446000,100.285,85.104,69.674,5.3178,0.3181,1,0,0,0,24.544,24.110,24.058
1447000,99.749,85.032,69.947,5.3145,0.3148,1,0,0,0,23.649,23.603,24.019
1448000,100.096,85.007,69.925,5.3160,0.3163,1,0,0,0,23.528,23.948,24.374
1449000,99.738,84.983,69.796,5.3154,0.3157,1,0,0,0,23.664,23.782,24.093
1450000,99.910,84.783,69.767,5.3162,0.3165,1,0,0,0,24.357,24.107,23.837
1451000,100.182,84.864,70.301,5.3158,0.3161,1,0,0,0,24.527,24.100,24.314
1452000,100.125,85.017,69.837,5.3178,0.3181,1,0,0,0,23.765,24.144,24.369
1453000,100.190,85.004,69.979,5.3185,0.3188,1,0,0,0,23.862,24.086,23.599
1454000,100.413,84.916,70.129,5.3157,0.3160,1,0,0,0,23.649,23.818,24.460
1455000,99.906,84.930,70.303,5.3159,0.3162,1,0,0,0,23.457,23.922,24.109
1456000,99.835,85.353,70.112,5.3163,0.3166,1,0,0,0,24.216,24.276,24.085
1457000,99.859,85.091,70.123,5.3206,0.3209,1,0,0,0,24.067,24.320,24.302
1458000,100.188,84.875,69.906,5.3157,0.3160,1,0,0,0,24.003,23.656,23.830
1459000,100.078,84.935,70.014,5.3190,0.3193,1,0,0,0,23.580,23.541,24.286
1460000,100.008,84.795,70.065,5.3143,0.3146,1,0,0,0,24.492,23.782,23.887
1461000,100.095,85.010,70.174,5.3154,0.3157,1,0,0,0,23.849,24.314,23.558
1462000,100.053,85.069,69.869,5.3155,0.3158,1,0,0,0,24.160,24.364,23.701
1463000,99.845,84.946,70.111,5.3150,0.3153,1,0,0,0,23.564,23.723,24.170
1464000,100.094,84.769,69.767,5.3154,0.3157,1,0,0,0,23.943,24.092,23.716
1465000,100.313,84.879,70.109,5.3158,0.3161,1,0,0,0,24.087,24.550,24.483
1466000,99.934,85.060,70.234,5.3156,0.3159,1,0,0,0,24.098,24.125,24.357
1467000,99.892,85.072,70.005,5.3182,0.3185,1,0,0,0,24.046,24.426,24.400
1468000,99.953,84.815,70.036,5.3179,0.3182,1,0,0,0,24.148,24.300,24.037
1469000,99.980,85.295,69.837,5.3182,0.3185,1,0,0,0,23.661,23.727,24.077
1470000,99.955,85.134,70.293,5.3179,0.3182,1,0,0,0,24.059,23.943,23.642
1471000,99.960,85.158,69.831,5.3166,0.3169,1,0,0,0,24.034,24.010,24.299
1472000,100.111,85.082,69.963,5.3160,0.3163,1,0,0,0,24.070,24.031,24.114
1473000,100.218,85.148,70.148,5.3159,0.3162,1,0,0,0,24.022,24.275,24.170
1474000,100.272,84.840,69.767,5.3167,0.3171,1,0,0,0,23.618,24.123,24.506
1475000,100.326,85.239,69.934,5.3156,0.3159,1,0,0,0,23.605,23.119,23.818
1476000,100.031,84.972,69.792,5.3146,0.3150,1,0,0,0,23.336,23.606,23.962
1477000,99.873,84.957,69.976,5.3179,0.3182,1,0,0,0,24.245,23.344,24.098
1478000,100.001,85.064,70.261,5.3199,0.3202,1,0,0,0,24.248,24.053,23.719
1479000,99.895,85.108,70.075,5.3172,0.3176,1,0,0,0,24.253,24.072,23.944
1480000,99.924,85.025,69.776,5.3177,0.3180,1,0,0,0,24.092,24.085,24.148
1481000,100.060,84.998,70.165,5.3164,0.3168,1,0,0,0,23.360,23.712,23.902
1482000,99.871,85.288,69.862,5.3146,0.3150,1,0,0,0,23.692,24.202,24.393
1483000,99.990,84.910,69.979,5.3172,0.3175,1,0,0,0,24.051,24.215,23.547
1484000,99.779,85.133,70.096,5.3174,0.3177,1,0,0,0,24.041,23.623,24.337
1485000,100.035,84.756,70.090,5.3163,0.3166,1,0,0,0,23.933,23.560,24.198
1486000,99.891,85.195,69.872,5.3161,0.3165,1,0,0,0,24.111,24.000,23.829
1487000,99.756,85.192,70.248,5.3183,0.3186,1,0,0,0,24.003,24.538,23.723
1488000,99.858,84.840,70.078,5.3146,0.3149,1,0,0,0,24.036,24.510,23.376
1489000,100.027,85.085,70.260,5.3159,0.3163,1,0,0,0,23.808,24.169,23.761
1490000,100.087,84.886,69.709,5.3144,0.3147,1,0,0,0,24.295,23.781,24.314
1491000,99.691,84.855,70.337,5.3163,0.3167,1,0,0,0,23.871,24.266,23.983
1492000,100.025,85.060,69.989,5.3150,0.3153,1,0,0,0,23.601,23.864,24.349
1493000,100.205,85.295,69.881,5.3162,0.3165,1,0,0,0,23.769,23.770,23.814
1494000,99.830,85.294,70.106,5.3159,0.3162,1,0,0,0,23.895,23.357,24.212
1495000,100.191,85.130,70.157,5.3169,0.3172,1,0,0,0,24.298,24.031,23.785
1496000,100.223,85.134,70.215,5.3152,0.3155,1,0,0,0,23.987,23.811,23.710
1497000,100.000,85.100,70.268,5.3172,0.3175,1,0,0,0,23.944,24.029,23.968
1498000,100.115,85.089,70.010,5.3187,0.3190,1,0,0,0,23.625,23.310,23.801
1499000,100.113,85.230,69.891,5.3172,0.3175,1,0,0,0,24.236,24.051,23.537
1500000,100.082,84.939,69.813,5.3185,0.3188,1,0,0,0,23.804,23.271,23.945
1501000,100.117,85.011,69.953,5.3186,0.3189,1,0,0,0,23.970,24.326,24.032
1502000,99.813,85.117,70.058,5.3177,0.3180,1,0,0,0,24.444,24.157,24.381
1503000,100.242,84.906,69.883,5.3166,0.3169,1,0,0,0,24.153,23.916,24.281
1504000,100.125,85.209,69.893,5.3170,0.3173,1,0,0,0,23.512,24.169,24.366
1505000,100.127,84.924,69.870,5.3175,0.3178,1,0,0,0,23.469,23.707,24.216
1506000,99.976,85.107,70.158,5.3163,0.3166,1,0,0,0,23.981,24.022,24.100
1507000,99.875,85.044,69.960,5.3135,0.3138,1,0,0,0,23.636,24.238,23.631
1508000,100.320,84.710,70.005,5.3171,0.3174,1,0,0,0,24.195,23.072,24.045
1509000,100.057,85.387,70.023,5.3157,0.3160,1,0,0,0,24.013,23.866,24.179
1510000,99.822,85.289,69.706,5.3149,0.3152,1,0,0,0,24.050,23.993,24.437
1511000,99.706,84.983,69.770,5.3156,0.3159,1,0,0,0,23.788,23.941,24.206
1512000,100.014,85.175,69.896,5.3166,0.3169,1,0,0,0,24.522,24.437,24.372
1513000,99.834,84.840,70.029,5.3138,0.3141,1,0,0,0,24.853,23.663,23.690
1514000,100.069,85.017,70.206,5.3172,0.3175,1,0,0,0,23.916,23.814,23.902
1515000,99.873,84.737,69.883,5.3170,0.3173,1,0,0,0,24.106,23.425,24.129
1516000,99.989,85.073,69.883,5.3147,0.3150,1,0,0,0,24.029,24.453,24.348
1517000,99.974,84.791,70.244,5.3183,0.3186,1,0,0,0,23.922,23.926,23.956
1518000,100.077,85.212,70.033,5.3147,0.3151,1,0,0,0,23.750,23.868,23.975
